,path,source,source_id,target,target_id,is_test
558,n01622779/ILSVRC2012_val_00005770.JPEG,great grey owl,24,bald eagle,22,True
482,n01608432/ILSVRC2012_val_00031676.JPEG,kite,21,bald eagle,22,True
13101,n07753113/ILSVRC2012_val_00002179.JPEG,fig,952,banana,954,True
13270,n07760859/ILSVRC2012_val_00015400.JPEG,custard apple,956,banana,954,True
13018,n07747607/ILSVRC2012_val_00018013.JPEG,orange,950,banana,954,True
12986,n07745940/ILSVRC2012_val_00032276.JPEG,strawberry,949,banana,954,True
12066,n04536866/ILSVRC2012_val_00015869.JPEG,violin,889,banjo,420,True
7722,n02676566/ILSVRC2012_val_00021282.JPEG,acoustic guitar,402,banjo,420,True
7740,n02676566/ILSVRC2012_val_00040891.JPEG,acoustic guitar,402,banjo,420,True
7728,n02676566/ILSVRC2012_val_00029228.JPEG,acoustic guitar,402,banjo,420,True
7838,n02708093/ILSVRC2012_val_00033429.JPEG,analog clock,409,barometer,426,True
9060,n03196217/ILSVRC2012_val_00014666.JPEG,digital clock,530,barometer,426,True
10503,n03841143/ILSVRC2012_val_00003529.JPEG,odometer,685,barometer,426,True
10522,n03841143/ILSVRC2012_val_00022736.JPEG,odometer,685,barometer,426,True
3602,n02088364/ILSVRC2012_val_00005291.JPEG,beagle,162,basset,161,True
3760,n02091635/ILSVRC2012_val_00006704.JPEG,otterhound,175,basset,161,True
3523,n02088094/ILSVRC2012_val_00029232.JPEG,Afghan hound,160,basset,161,True
3613,n02088364/ILSVRC2012_val_00016656.JPEG,beagle,162,basset,161,True
9517,n03394916/ILSVRC2012_val_00015542.JPEG,French horn,566,bassoon,432,True
8868,n03110669/ILSVRC2012_val_00015433.JPEG,cornet,513,bassoon,432,True
10451,n03838899/ILSVRC2012_val_00001834.JPEG,oboe,683,bassoon,432,True
10998,n04141076/ILSVRC2012_val_00047864.JPEG,sax,776,bassoon,432,True
8224,n02869837/ILSVRC2012_val_00026464.JPEG,bonnet,452,bathing cap,433,True
8935,n03124170/ILSVRC2012_val_00030122.JPEG,cowboy hat,515,bathing cap,433,True
11209,n04209133/ILSVRC2012_val_00006601.JPEG,shower cap,793,bathing cap,433,True
9477,n03379051/ILSVRC2012_val_00030254.JPEG,football helmet,560,bathing cap,433,True
8280,n02930766/ILSVRC2012_val_00030314.JPEG,cab,468,beach wagon,436,True
7774,n02701002/ILSVRC2012_val_00024658.JPEG,ambulance,407,beach wagon,436,True
7791,n02701002/ILSVRC2012_val_00041942.JPEG,ambulance,407,beach wagon,436,True
8833,n03100240/ILSVRC2012_val_00027795.JPEG,convertible,511,beach wagon,436,True
3547,n02088094/ILSVRC2012_val_00049756.JPEG,Afghan hound,160,beagle,162,True
3777,n02091635/ILSVRC2012_val_00022137.JPEG,otterhound,175,beagle,162,True
3798,n02091635/ILSVRC2012_val_00044766.JPEG,otterhound,175,beagle,162,True
3745,n02091032/ILSVRC2012_val_00046154.JPEG,Italian greyhound,171,beagle,162,True
10249,n03733805/ILSVRC2012_val_00048274.JPEG,measuring cup,647,beer bottle,440,True
12000,n04522168/ILSVRC2012_val_00000895.JPEG,vase,883,beer bottle,440,True
8721,n03063689/ILSVRC2012_val_00028811.JPEG,coffeepot,505,beer bottle,440,True
8677,n03063599/ILSVRC2012_val_00025893.JPEG,coffee mug,504,beer bottle,440,True
12522,n07715103/ILSVRC2012_val_00025272.JPEG,cauliflower,938,bell pepper,945,True
12639,n07716906/ILSVRC2012_val_00035527.JPEG,spaghetti squash,940,bell pepper,945,True
12892,n07730033/ILSVRC2012_val_00043433.JPEG,cardoon,946,bell pepper,945,True
12475,n07714990/ILSVRC2012_val_00027503.JPEG,broccoli,937,bell pepper,945,True
6669,n02412080/ILSVRC2012_val_00022185.JPEG,ram,348,bighorn,349,True
6692,n02412080/ILSVRC2012_val_00044042.JPEG,ram,348,bighorn,349,True
6757,n02417914/ILSVRC2012_val_00004914.JPEG,ibex,350,bighorn,349,True
6580,n02408429/ILSVRC2012_val_00025011.JPEG,water buffalo,346,bighorn,349,True
6822,n02422699/ILSVRC2012_val_00024665.JPEG,impala,352,bison,347,True
6697,n02412080/ILSVRC2012_val_00048757.JPEG,ram,348,bison,347,True
6842,n02422699/ILSVRC2012_val_00041130.JPEG,impala,352,bison,347,True
6871,n02423022/ILSVRC2012_val_00023708.JPEG,gazelle,353,bison,347,True
1987,n01797886/ILSVRC2012_val_00039021.JPEG,ruffed grouse,82,black grouse,80,True
1911,n01796340/ILSVRC2012_val_00012410.JPEG,ptarmigan,81,black grouse,80,True
1961,n01797886/ILSVRC2012_val_00018626.JPEG,ruffed grouse,82,black grouse,80,True
1992,n01797886/ILSVRC2012_val_00041329.JPEG,ruffed grouse,82,black grouse,80,True
2057,n01855672/ILSVRC2012_val_00009610.JPEG,goose,99,black stork,128,True
2889,n02037110/ILSVRC2012_val_00037207.JPEG,oystercatcher,143,black stork,128,True
2693,n02007558/ILSVRC2012_val_00041083.JPEG,flamingo,130,black stork,128,True
2612,n02006656/ILSVRC2012_val_00008555.JPEG,spoonbill,129,black stork,128,True
2962,n02056570/ILSVRC2012_val_00012523.JPEG,king penguin,145,black swan,100,True
3030,n02058221/ILSVRC2012_val_00029223.JPEG,albatross,146,black swan,100,True
2790,n02017213/ILSVRC2012_val_00042113.JPEG,European gallinule,136,black swan,100,True
2770,n02017213/ILSVRC2012_val_00023024.JPEG,European gallinule,136,black swan,100,True
1674,n01773797/ILSVRC2012_val_00022895.JPEG,garden spider,74,black widow,75,True
1795,n01774750/ILSVRC2012_val_00047574.JPEG,tarantula,76,black widow,75,True
1673,n01773797/ILSVRC2012_val_00020991.JPEG,garden spider,74,black widow,75,True
1651,n01773797/ILSVRC2012_val_00000395.JPEG,garden spider,74,black widow,75,True
1119,n01728572/ILSVRC2012_val_00019722.JPEG,thunder snake,52,boa constrictor,61,True
1389,n01748264/ILSVRC2012_val_00038480.JPEG,Indian cobra,63,boa constrictor,61,True
1407,n01749939/ILSVRC2012_val_00007937.JPEG,green mamba,64,boa constrictor,61,True
1561,n01756291/ILSVRC2012_val_00013698.JPEG,sidewinder,68,boa constrictor,61,True
13575,n13052670/ILSVRC2012_val_00022963.JPEG,hen-of-the-woods,996,bolete,997,True
13447,n13037406/ILSVRC2012_val_00045909.JPEG,gyromitra,993,bolete,997,True
13572,n13052670/ILSVRC2012_val_00020929.JPEG,hen-of-the-woods,996,bolete,997,True
13395,n12985857/ILSVRC2012_val_00044046.JPEG,coral fungus,991,bolete,997,True
9499,n03379051/ILSVRC2012_val_00047692.JPEG,football helmet,560,bonnet,452,True
8074,n02807133/ILSVRC2012_val_00024350.JPEG,bathing cap,433,bonnet,452,True
11224,n04209133/ILSVRC2012_val_00024479.JPEG,shower cap,793,bonnet,452,True
8081,n02807133/ILSVRC2012_val_00036950.JPEG,bathing cap,433,bonnet,452,True
1031,n01667778/ILSVRC2012_val_00031774.JPEG,terrapin,36,box turtle,37,True
1030,n01667778/ILSVRC2012_val_00031674.JPEG,terrapin,36,box turtle,37,True
1006,n01667778/ILSVRC2012_val_00008921.JPEG,terrapin,36,box turtle,37,True
1016,n01667778/ILSVRC2012_val_00013738.JPEG,terrapin,36,box turtle,37,True
4586,n02108915/ILSVRC2012_val_00032658.JPEG,French bulldog,245,boxer,242,True
4364,n02106550/ILSVRC2012_val_00017940.JPEG,Rottweiler,234,boxer,242,True
4475,n02107312/ILSVRC2012_val_00019364.JPEG,miniature pinscher,237,boxer,242,True
4563,n02108915/ILSVRC2012_val_00013155.JPEG,French bulldog,245,boxer,242,True
12567,n07716358/ILSVRC2012_val_00013114.JPEG,zucchini,939,broccoli,937,True
12606,n07716906/ILSVRC2012_val_00008554.JPEG,spaghetti squash,940,broccoli,937,True
12695,n07717556/ILSVRC2012_val_00045122.JPEG,butternut squash,942,broccoli,937,True
12650,n07717556/ILSVRC2012_val_00000674.JPEG,butternut squash,942,broccoli,937,True
5789,n02134418/ILSVRC2012_val_00044129.JPEG,sloth bear,297,brown bear,294,True
7389,n02509815/ILSVRC2012_val_00035546.JPEG,lesser panda,387,brown bear,294,True
5792,n02134418/ILSVRC2012_val_00044947.JPEG,sloth bear,297,brown bear,294,True
5736,n02134084/ILSVRC2012_val_00040753.JPEG,ice bear,296,brown bear,294,True
903,n01644373/ILSVRC2012_val_00003846.JPEG,tree frog,31,bullfrog,30,True
659,n01630670/ILSVRC2012_val_00007257.JPEG,common newt,26,bullfrog,30,True
624,n01629819/ILSVRC2012_val_00022935.JPEG,European fire salamander,25,bullfrog,30,True
819,n01632777/ILSVRC2012_val_00019710.JPEG,axolotl,29,bullfrog,30,True
2580,n02002724/ILSVRC2012_val_00025651.JPEG,black stork,128,bustard,138,True
2061,n01855672/ILSVRC2012_val_00015675.JPEG,goose,99,bustard,138,True
2721,n02009229/ILSVRC2012_val_00026416.JPEG,little blue heron,131,bustard,138,True
2056,n01855672/ILSVRC2012_val_00008834.JPEG,goose,99,bustard,138,True
12482,n07714990/ILSVRC2012_val_00030197.JPEG,broccoli,937,butternut squash,942,True
12514,n07715103/ILSVRC2012_val_00013415.JPEG,cauliflower,938,butternut squash,942,True
12636,n07716906/ILSVRC2012_val_00033271.JPEG,spaghetti squash,940,butternut squash,942,True
12450,n07714990/ILSVRC2012_val_00000155.JPEG,broccoli,937,butternut squash,942,True
9934,n03594945/ILSVRC2012_val_00026466.JPEG,jeep,609,cab,468,True
11406,n04285008/ILSVRC2012_val_00004970.JPEG,sports car,817,cab,468,True
9945,n03594945/ILSVRC2012_val_00041490.JPEG,jeep,609,cab,468,True
11436,n04285008/ILSVRC2012_val_00035603.JPEG,sports car,817,cab,468,True
6212,n02279972/ILSVRC2012_val_00012137.JPEG,monarch,323,cabbage butterfly,324,True
6113,n02276258/ILSVRC2012_val_00012764.JPEG,admiral,321,cabbage butterfly,324,True
6357,n02281787/ILSVRC2012_val_00013322.JPEG,lycaenid,326,cabbage butterfly,324,True
6390,n02281787/ILSVRC2012_val_00040785.JPEG,lycaenid,326,cabbage butterfly,324,True
9666,n03447447/ILSVRC2012_val_00016640.JPEG,gondola,576,canoe,472,True
9697,n03447447/ILSVRC2012_val_00047743.JPEG,gondola,576,canoe,472,True
9675,n03447447/ILSVRC2012_val_00025029.JPEG,gondola,576,canoe,472,True
9695,n03447447/ILSVRC2012_val_00045286.JPEG,gondola,576,canoe,472,True
7271,n02493793/ILSVRC2012_val_00026757.JPEG,spider monkey,381,capuchin,378,True
7155,n02487347/ILSVRC2012_val_00005306.JPEG,macaque,373,capuchin,378,True
7156,n02487347/ILSVRC2012_val_00008873.JPEG,macaque,373,capuchin,378,True
7310,n02494079/ILSVRC2012_val_00012793.JPEG,squirrel monkey,382,capuchin,378,True
12800,n07720875/ILSVRC2012_val_00000423.JPEG,bell pepper,945,cardoon,946,True
12493,n07714990/ILSVRC2012_val_00040922.JPEG,broccoli,937,cardoon,946,True
12590,n07716358/ILSVRC2012_val_00039647.JPEG,zucchini,939,cardoon,946,True
12510,n07715103/ILSVRC2012_val_00010591.JPEG,cauliflower,938,cardoon,946,True
8777,n03085013/ILSVRC2012_val_00027181.JPEG,computer keyboard,508,cassette player,482,True
8787,n03085013/ILSVRC2012_val_00038711.JPEG,computer keyboard,508,cassette player,482,True
9820,n03492542/ILSVRC2012_val_00018299.JPEG,hard disc,592,cassette player,482,True
8537,n02992529/ILSVRC2012_val_00036024.JPEG,cellular telephone,487,cassette player,482,True
11886,n04483307/ILSVRC2012_val_00035945.JPEG,trimaran,871,catamaran,484,True
11082,n04147183/ILSVRC2012_val_00032731.JPEG,schooner,780,catamaran,484,True
11070,n04147183/ILSVRC2012_val_00016151.JPEG,schooner,780,catamaran,484,True
11080,n04147183/ILSVRC2012_val_00031936.JPEG,schooner,780,catamaran,484,True
12758,n07718747/ILSVRC2012_val_00005335.JPEG,artichoke,944,cauliflower,938,True
12898,n07730033/ILSVRC2012_val_00047735.JPEG,cardoon,946,cauliflower,938,True
12718,n07718472/ILSVRC2012_val_00022886.JPEG,cucumber,943,cauliflower,938,True
12693,n07717556/ILSVRC2012_val_00042937.JPEG,butternut squash,942,cauliflower,938,True
12084,n04536866/ILSVRC2012_val_00031548.JPEG,violin,889,cello,486,True
7931,n02787622/ILSVRC2012_val_00029236.JPEG,banjo,420,cello,486,True
7935,n02787622/ILSVRC2012_val_00033413.JPEG,banjo,420,cello,486,True
9205,n03272010/ILSVRC2012_val_00002992.JPEG,electric guitar,546,cello,486,True
8353,n02979186/ILSVRC2012_val_00005866.JPEG,cassette player,482,cellular telephone,487,True
9803,n03492542/ILSVRC2012_val_00003609.JPEG,hard disc,592,cellular telephone,487,True
9951,n03642806/ILSVRC2012_val_00000660.JPEG,laptop,620,cellular telephone,487,True
9879,n03584254/ILSVRC2012_val_00030348.JPEG,iPod,605,cellular telephone,487,True
12315,n07693725/ILSVRC2012_val_00018914.JPEG,bagel,931,cheeseburger,933,True
12321,n07693725/ILSVRC2012_val_00022802.JPEG,bagel,931,cheeseburger,933,True
12401,n07697537/ILSVRC2012_val_00000197.JPEG,hotdog,934,cheeseburger,933,True
12448,n07697537/ILSVRC2012_val_00049219.JPEG,hotdog,934,cheeseburger,933,True
5265,n02123394/ILSVRC2012_val_00009594.JPEG,Persian cat,283,cheetah,293,True
5477,n02129165/ILSVRC2012_val_00027413.JPEG,lion,291,cheetah,293,True
5393,n02128757/ILSVRC2012_val_00042484.JPEG,snow leopard,289,cheetah,293,True
5398,n02128757/ILSVRC2012_val_00048717.JPEG,snow leopard,289,cheetah,293,True
10139,n03720891/ILSVRC2012_val_00044143.JPEG,maraca,641,chime,494,True
10119,n03720891/ILSVRC2012_val_00018810.JPEG,maraca,641,chime,494,True
11542,n04311174/ILSVRC2012_val_00045460.JPEG,steel drum,822,chime,494,True
9709,n03447721/ILSVRC2012_val_00006388.JPEG,gong,577,chime,494,True
6959,n02480855/ILSVRC2012_val_00006541.JPEG,gorilla,366,chimpanzee,367,True
6953,n02480855/ILSVRC2012_val_00004173.JPEG,gorilla,366,chimpanzee,367,True
6990,n02480855/ILSVRC2012_val_00040794.JPEG,gorilla,366,chimpanzee,367,True
6972,n02480855/ILSVRC2012_val_00020000.JPEG,gorilla,366,chimpanzee,367,True
4100,n02099601/ILSVRC2012_val_00001112.JPEG,golden retriever,207,cocker spaniel,219,True
4109,n02099601/ILSVRC2012_val_00008772.JPEG,golden retriever,207,cocker spaniel,219,True
4207,n02102040/ILSVRC2012_val_00007032.JPEG,English springer,217,cocker spaniel,219,True
4117,n02099601/ILSVRC2012_val_00017672.JPEG,golden retriever,207,cocker spaniel,219,True
12278,n04591713/ILSVRC2012_val_00032225.JPEG,wine bottle,907,cocktail shaker,503,True
12172,n04557648/ILSVRC2012_val_00023127.JPEG,water bottle,898,cocktail shaker,503,True
8170,n02823428/ILSVRC2012_val_00020345.JPEG,beer bottle,440,cocktail shaker,503,True
11601,n04398044/ILSVRC2012_val_00000826.JPEG,teapot,849,cocktail shaker,503,True
11642,n04398044/ILSVRC2012_val_00043720.JPEG,teapot,849,coffee mug,504,True
8619,n03062245/ILSVRC2012_val_00020527.JPEG,cocktail shaker,503,coffee mug,504,True
11613,n04398044/ILSVRC2012_val_00015857.JPEG,teapot,849,coffee mug,504,True
8715,n03063689/ILSVRC2012_val_00020255.JPEG,coffeepot,505,coffee mug,504,True
8634,n03062245/ILSVRC2012_val_00038313.JPEG,cocktail shaker,503,coffeepot,505,True
8652,n03063599/ILSVRC2012_val_00002430.JPEG,coffee mug,504,coffeepot,505,True
12236,n04560804/ILSVRC2012_val_00033522.JPEG,water jug,899,coffeepot,505,True
11627,n04398044/ILSVRC2012_val_00030441.JPEG,teapot,849,coffeepot,505,True
4495,n02107312/ILSVRC2012_val_00044075.JPEG,miniature pinscher,237,collie,231,True
4384,n02106550/ILSVRC2012_val_00036110.JPEG,Rottweiler,234,collie,231,True
4557,n02108915/ILSVRC2012_val_00007318.JPEG,French bulldog,245,collie,231,True
4500,n02108089/ILSVRC2012_val_00000635.JPEG,boxer,242,collie,231,True
789,n01632458/ILSVRC2012_val_00038202.JPEG,spotted salamander,28,common newt,26,True
622,n01629819/ILSVRC2012_val_00019308.JPEG,European fire salamander,25,common newt,26,True
928,n01644373/ILSVRC2012_val_00032104.JPEG,tree frog,31,common newt,26,True
905,n01644373/ILSVRC2012_val_00006987.JPEG,tree frog,31,common newt,26,True
9966,n03642806/ILSVRC2012_val_00016812.JPEG,laptop,620,computer keyboard,508,True
9851,n03584254/ILSVRC2012_val_00001831.JPEG,iPod,605,computer keyboard,508,True
9976,n03642806/ILSVRC2012_val_00024499.JPEG,laptop,620,computer keyboard,508,True
9872,n03584254/ILSVRC2012_val_00022219.JPEG,iPod,605,computer keyboard,508,True
9931,n03594945/ILSVRC2012_val_00023599.JPEG,jeep,609,convertible,511,True
9941,n03594945/ILSVRC2012_val_00036304.JPEG,jeep,609,convertible,511,True
11407,n04285008/ILSVRC2012_val_00004979.JPEG,sports car,817,convertible,511,True
7776,n02701002/ILSVRC2012_val_00025159.JPEG,ambulance,407,convertible,511,True
13603,n13054560/ILSVRC2012_val_00004690.JPEG,bolete,997,coral fungus,991,True
13631,n13054560/ILSVRC2012_val_00035125.JPEG,bolete,997,coral fungus,991,True
13547,n13044778/ILSVRC2012_val_00048378.JPEG,earthstar,995,coral fungus,991,True
13567,n13052670/ILSVRC2012_val_00017210.JPEG,hen-of-the-woods,996,coral fungus,991,True
8011,n02804610/ILSVRC2012_val_00012019.JPEG,bassoon,432,cornet,513,True
9535,n03394916/ILSVRC2012_val_00038137.JPEG,French horn,566,cornet,513,True
10983,n04141076/ILSVRC2012_val_00036869.JPEG,sax,776,cornet,513,True
10992,n04141076/ILSVRC2012_val_00043168.JPEG,sax,776,cornet,513,True
8213,n02869837/ILSVRC2012_val_00015695.JPEG,bonnet,452,cowboy hat,515,True
9451,n03379051/ILSVRC2012_val_00006170.JPEG,football helmet,560,cowboy hat,515,True
9487,n03379051/ILSVRC2012_val_00037567.JPEG,football helmet,560,cowboy hat,515,True
11248,n04209133/ILSVRC2012_val_00047240.JPEG,shower cap,793,cowboy hat,515,True
5144,n02120079/ILSVRC2012_val_00042659.JPEG,Arctic fox,279,coyote,272,True
5071,n02119022/ILSVRC2012_val_00020225.JPEG,red fox,277,coyote,272,True
5046,n02117135/ILSVRC2012_val_00044496.JPEG,hyena,276,coyote,272,True
4962,n02116738/ILSVRC2012_val_00013368.JPEG,African hunting dog,275,coyote,272,True
2524,n01990800/ILSVRC2012_val_00026939.JPEG,isopod,126,crayfish,124,True
2516,n01990800/ILSVRC2012_val_00015754.JPEG,isopod,126,crayfish,124,True
2161,n01978287/ILSVRC2012_val_00015120.JPEG,Dungeness crab,118,crayfish,124,True
2504,n01990800/ILSVRC2012_val_00003662.JPEG,isopod,126,crayfish,124,True
12797,n07718747/ILSVRC2012_val_00047448.JPEG,artichoke,944,cucumber,943,True
12547,n07715103/ILSVRC2012_val_00047937.JPEG,cauliflower,938,cucumber,943,True
12654,n07717556/ILSVRC2012_val_00011524.JPEG,butternut squash,942,cucumber,943,True
12553,n07716358/ILSVRC2012_val_00003660.JPEG,zucchini,939,cucumber,943,True
13028,n07747607/ILSVRC2012_val_00026831.JPEG,orange,950,custard apple,956,True
12965,n07745940/ILSVRC2012_val_00012216.JPEG,strawberry,949,custard apple,956,True
13331,n07768694/ILSVRC2012_val_00025102.JPEG,pomegranate,957,custard apple,956,True
12991,n07745940/ILSVRC2012_val_00037096.JPEG,strawberry,949,custard apple,956,True
9891,n03584254/ILSVRC2012_val_00043848.JPEG,iPod,605,desktop computer,527,True
9842,n03492542/ILSVRC2012_val_00042243.JPEG,hard disc,592,desktop computer,527,True
8785,n03085013/ILSVRC2012_val_00035703.JPEG,computer keyboard,508,desktop computer,527,True
9010,n03187595/ILSVRC2012_val_00011934.JPEG,dial telephone,528,desktop computer,527,True
9971,n03642806/ILSVRC2012_val_00021413.JPEG,laptop,620,dial telephone,528,True
8998,n03180011/ILSVRC2012_val_00049752.JPEG,desktop computer,527,dial telephone,528,True
8756,n03085013/ILSVRC2012_val_00002755.JPEG,computer keyboard,508,dial telephone,528,True
8780,n03085013/ILSVRC2012_val_00030993.JPEG,computer keyboard,508,dial telephone,528,True
1127,n01728572/ILSVRC2012_val_00027142.JPEG,thunder snake,52,diamondback,67,True
1331,n01744401/ILSVRC2012_val_00032756.JPEG,rock python,62,diamondback,67,True
1128,n01728572/ILSVRC2012_val_00027680.JPEG,thunder snake,52,diamondback,67,True
1300,n01744401/ILSVRC2012_val_00000688.JPEG,rock python,62,diamondback,67,True
7952,n02794156/ILSVRC2012_val_00003043.JPEG,barometer,426,digital clock,530,True
10514,n03841143/ILSVRC2012_val_00013824.JPEG,odometer,685,digital clock,530,True
10536,n03841143/ILSVRC2012_val_00032908.JPEG,odometer,685,digital clock,530,True
7960,n02794156/ILSVRC2012_val_00008280.JPEG,barometer,426,digital clock,530,True
7953,n02794156/ILSVRC2012_val_00003406.JPEG,barometer,426,digital watch,531,True
7979,n02794156/ILSVRC2012_val_00032063.JPEG,barometer,426,digital watch,531,True
7982,n02794156/ILSVRC2012_val_00033746.JPEG,barometer,426,digital watch,531,True
7978,n02794156/ILSVRC2012_val_00030062.JPEG,barometer,426,digital watch,531,True
5196,n02120505/ILSVRC2012_val_00045171.JPEG,grey fox,280,dingo,273,True
5117,n02120079/ILSVRC2012_val_00020302.JPEG,Arctic fox,279,dingo,273,True
5020,n02117135/ILSVRC2012_val_00024786.JPEG,hyena,276,dingo,273,True
5147,n02120079/ILSVRC2012_val_00045175.JPEG,Arctic fox,279,dingo,273,True
11531,n04311174/ILSVRC2012_val_00031667.JPEG,steel drum,822,drum,541,True
10159,n03721384/ILSVRC2012_val_00016595.JPEG,marimba,642,drum,541,True
10155,n03721384/ILSVRC2012_val_00008971.JPEG,marimba,642,drum,541,True
10128,n03720891/ILSVRC2012_val_00026768.JPEG,maraca,641,drum,541,True
3139,n02071294/ILSVRC2012_val_00039524.JPEG,killer whale,148,dugong,149,True
3086,n02066245/ILSVRC2012_val_00033405.JPEG,grey whale,147,dugong,149,True
3149,n02071294/ILSVRC2012_val_00049801.JPEG,killer whale,148,dugong,149,True
3105,n02071294/ILSVRC2012_val_00006253.JPEG,killer whale,148,dugong,149,True
13366,n12985857/ILSVRC2012_val_00014277.JPEG,coral fungus,991,earthstar,995,True
13467,n13040303/ILSVRC2012_val_00017416.JPEG,stinkhorn,994,earthstar,995,True
13367,n12985857/ILSVRC2012_val_00015085.JPEG,coral fungus,991,earthstar,995,True
13432,n13037406/ILSVRC2012_val_00031593.JPEG,gyromitra,993,earthstar,995,True
7534,n02607072/ILSVRC2012_val_00027500.JPEG,anemone fish,393,eel,390,True
63,n01443537/ILSVRC2012_val_00009034.JPEG,goldfish,1,eel,390,True
7654,n02643566/ILSVRC2012_val_00004464.JPEG,lionfish,396,eel,390,True
7603,n02641379/ILSVRC2012_val_00005755.JPEG,gar,395,eel,390,True
908,n01644373/ILSVRC2012_val_00007977.JPEG,tree frog,31,eft,27,True
823,n01632777/ILSVRC2012_val_00022771.JPEG,axolotl,29,eft,27,True
941,n01644373/ILSVRC2012_val_00041279.JPEG,tree frog,31,eft,27,True
889,n01641577/ILSVRC2012_val_00033960.JPEG,bullfrog,30,eft,27,True
7927,n02787622/ILSVRC2012_val_00025664.JPEG,banjo,420,electric guitar,546,True
7744,n02676566/ILSVRC2012_val_00044733.JPEG,acoustic guitar,402,electric guitar,546,True
12074,n04536866/ILSVRC2012_val_00024503.JPEG,violin,889,electric guitar,546,True
8464,n02992211/ILSVRC2012_val_00013202.JPEG,cello,486,electric guitar,546,True
11465,n04310018/ILSVRC2012_val_00021247.JPEG,steam locomotive,820,electric locomotive,547,True
11466,n04310018/ILSVRC2012_val_00021734.JPEG,steam locomotive,820,electric locomotive,547,True
11464,n04310018/ILSVRC2012_val_00020437.JPEG,steam locomotive,820,electric locomotive,547,True
11463,n04310018/ILSVRC2012_val_00018868.JPEG,steam locomotive,820,electric locomotive,547,True
2468,n01986214/ILSVRC2012_val_00017555.JPEG,hermit crab,125,fiddler crab,120,True
2450,n01986214/ILSVRC2012_val_00000231.JPEG,hermit crab,125,fiddler crab,120,True
2153,n01978287/ILSVRC2012_val_00003272.JPEG,Dungeness crab,118,fiddler crab,120,True
2469,n01986214/ILSVRC2012_val_00019512.JPEG,hermit crab,125,fiddler crab,120,True
12956,n07745940/ILSVRC2012_val_00004428.JPEG,strawberry,949,fig,952,True
13015,n07747607/ILSVRC2012_val_00014856.JPEG,orange,950,fig,952,True
13179,n07753275/ILSVRC2012_val_00029311.JPEG,pineapple,953,fig,952,True
13182,n07753275/ILSVRC2012_val_00030543.JPEG,pineapple,953,fig,952,True
10590,n03930630/ILSVRC2012_val_00039508.JPEG,pickup,717,fire engine,555,True
11784,n04467665/ILSVRC2012_val_00033387.JPEG,trailer truck,867,fire engine,555,True
10582,n03930630/ILSVRC2012_val_00032894.JPEG,pickup,717,fire engine,555,True
10840,n03977966/ILSVRC2012_val_00036046.JPEG,police van,734,fire engine,555,True
8323,n02951358/ILSVRC2012_val_00025415.JPEG,canoe,472,fireboat,554,True
8319,n02951358/ILSVRC2012_val_00022210.JPEG,canoe,472,fireboat,554,True
8313,n02951358/ILSVRC2012_val_00013191.JPEG,canoe,472,fireboat,554,True
8302,n02951358/ILSVRC2012_val_00001677.JPEG,canoe,472,fireboat,554,True
2860,n02037110/ILSVRC2012_val_00009991.JPEG,oystercatcher,143,flamingo,130,True
2821,n02018795/ILSVRC2012_val_00025273.JPEG,bustard,138,flamingo,130,True
2864,n02037110/ILSVRC2012_val_00011196.JPEG,oystercatcher,143,flamingo,130,True
2635,n02006656/ILSVRC2012_val_00029736.JPEG,spoonbill,129,flamingo,130,True
8876,n03110669/ILSVRC2012_val_00023807.JPEG,cornet,513,flute,558,True
10974,n04141076/ILSVRC2012_val_00028182.JPEG,sax,776,flute,558,True
10456,n03838899/ILSVRC2012_val_00004486.JPEG,oboe,683,flute,558,True
9543,n03394916/ILSVRC2012_val_00043988.JPEG,French horn,566,flute,558,True
8949,n03124170/ILSVRC2012_val_00049869.JPEG,cowboy hat,515,football helmet,560,True
8902,n03124170/ILSVRC2012_val_00002639.JPEG,cowboy hat,515,football helmet,560,True
8909,n03124170/ILSVRC2012_val_00005719.JPEG,cowboy hat,515,football helmet,560,True
11240,n04209133/ILSVRC2012_val_00041604.JPEG,shower cap,793,football helmet,560,True
7504,n02607072/ILSVRC2012_val_00005188.JPEG,anemone fish,393,gar,395,True
7651,n02643566/ILSVRC2012_val_00003094.JPEG,lionfish,396,gar,395,True
7558,n02640242/ILSVRC2012_val_00004784.JPEG,sturgeon,394,gar,395,True
7483,n02526121/ILSVRC2012_val_00034488.JPEG,eel,390,gar,395,True
11043,n04146614/ILSVRC2012_val_00037681.JPEG,school bus,779,garbage truck,569,True
11013,n04146614/ILSVRC2012_val_00011870.JPEG,school bus,779,garbage truck,569,True
11007,n04146614/ILSVRC2012_val_00005166.JPEG,school bus,779,garbage truck,569,True
10812,n03977966/ILSVRC2012_val_00008953.JPEG,police van,734,garbage truck,569,True
1623,n01770393/ILSVRC2012_val_00027439.JPEG,scorpion,71,garden spider,74,True
1728,n01774384/ILSVRC2012_val_00030333.JPEG,black widow,75,garden spider,74,True
1710,n01774384/ILSVRC2012_val_00016936.JPEG,black widow,75,garden spider,74,True
1727,n01774384/ILSVRC2012_val_00029208.JPEG,black widow,75,garden spider,74,True
6777,n02417914/ILSVRC2012_val_00028707.JPEG,ibex,350,gazelle,353,True
6565,n02408429/ILSVRC2012_val_00007108.JPEG,water buffalo,346,gazelle,353,True
6613,n02410509/ILSVRC2012_val_00018032.JPEG,bison,347,gazelle,353,True
